measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,92,Spain,3,Both,24,15-49 years,468,Testicular cancer,3,Rate,2016,0.09791593505370001,0.124588128763,0.0744370663667
1,Deaths,82,Greece,1,Male,24,15-49 years,561,Drug use disorders,1,Number,2016,188.056899495,243.77338019,139.242763874
1,Deaths,82,Greece,2,Female,24,15-49 years,561,Drug use disorders,1,Number,2016,25.9990179668,34.5834262762,19.5467029263
1,Deaths,82,Greece,3,Both,24,15-49 years,561,Drug use disorders,1,Number,2016,214.055917462,273.009866624,165.913884168
1,Deaths,82,Greece,1,Male,24,15-49 years,561,Drug use disorders,2,Percent,2016,0.0559573104116,0.0707626266752,0.0418979838451
1,Deaths,82,Greece,2,Female,24,15-49 years,561,Drug use disorders,2,Percent,2016,0.0188113414657,0.0239741266129,0.0144557522793
1,Deaths,82,Greece,3,Both,24,15-49 years,561,Drug use disorders,2,Percent,2016,0.0451249186454,0.0561065379301,0.035131188365
1,Deaths,82,Greece,1,Male,24,15-49 years,561,Drug use disorders,3,Rate,2016,7.62807738259,9.88808287756,5.648048971610001
1,Deaths,82,Greece,2,Female,24,15-49 years,561,Drug use disorders,3,Rate,2016,1.08259821271,1.4400526790600001,0.813924036649
1,Deaths,82,Greece,3,Both,24,15-49 years,561,Drug use disorders,3,Rate,2016,4.3982309417600005,5.60956434669,3.4090511847
1,Deaths,204,Chad,1,Male,24,15-49 years,438,Prostate cancer,1,Number,2016,7.28020263964,9.90359413742,4.8852183995
1,Deaths,204,Chad,3,Both,24,15-49 years,438,Prostate cancer,1,Number,2016,7.28020263964,9.90359413742,4.8852183995
1,Deaths,204,Chad,1,Male,24,15-49 years,438,Prostate cancer,2,Percent,2016,0.000522734510997,0.000713444193406,0.000355651859427
1,Deaths,204,Chad,3,Both,24,15-49 years,438,Prostate cancer,2,Percent,2016,0.000282203620678,0.00038624156636,0.000189858465678
1,Deaths,204,Chad,1,Male,24,15-49 years,438,Prostate cancer,3,Rate,2016,0.22515222525399997,0.306284916564,0.151083403573
1,Deaths,204,Chad,3,Both,24,15-49 years,438,Prostate cancer,3,Rate,2016,0.11303937592600001,0.15377265663200002,0.0758525643413
1,Deaths,36,Kazakhstan,1,Male,24,15-49 years,561,Drug use disorders,1,Number,2016,453.964201043,608.333068992,329.848488934
1,Deaths,36,Kazakhstan,2,Female,24,15-49 years,561,Drug use disorders,1,Number,2016,96.7906687952,128.237205502,70.249206727
1,Deaths,36,Kazakhstan,3,Both,24,15-49 years,561,Drug use disorders,1,Number,2016,550.754869838,703.822091156,419.030270904
1,Deaths,36,Kazakhstan,1,Male,24,15-49 years,561,Drug use disorders,2,Percent,2016,0.0258332905075,0.0303817303217,0.0214090344122
1,Deaths,36,Kazakhstan,2,Female,24,15-49 years,561,Drug use disorders,2,Percent,2016,0.0150261295813,0.0174644225133,0.0126451327049
1,Deaths,36,Kazakhstan,3,Both,24,15-49 years,561,Drug use disorders,2,Percent,2016,0.022925254389,0.0265205970755,0.0196155927073
1,Deaths,36,Kazakhstan,1,Male,24,15-49 years,561,Drug use disorders,3,Rate,2016,10.1743424102,13.6340903736,7.39263462227
1,Deaths,36,Kazakhstan,2,Female,24,15-49 years,561,Drug use disorders,3,Rate,2016,2.1193596818900002,2.80792318559,1.5381992734899999
1,Deaths,36,Kazakhstan,3,Both,24,15-49 years,561,Drug use disorders,3,Rate,2016,6.0999583741,7.79527462024,4.64102516379
1,Deaths,204,Chad,1,Male,24,15-49 years,468,Testicular cancer,1,Number,2016,8.20335632051,13.1450920784,5.65562441463
1,Deaths,204,Chad,3,Both,24,15-49 years,468,Testicular cancer,1,Number,2016,8.20335632051,13.1450920784,5.65562441463
1,Deaths,204,Chad,1,Male,24,15-49 years,468,Testicular cancer,2,Percent,2016,0.000588924872445,0.000926640993174,0.000413933832794
1,Deaths,204,Chad,3,Both,24,15-49 years,468,Testicular cancer,2,Percent,2016,0.000317872206398,0.000498904056903,0.000219175501438
1,Deaths,204,Chad,1,Male,24,15-49 years,468,Testicular cancer,3,Rate,2016,0.253702269227,0.40653356494599996,0.174909475077
1,Deaths,204,Chad,3,Both,24,15-49 years,468,Testicular cancer,3,Rate,2016,0.12737314122500001,0.204103248026,0.08781462356820001
1,Deaths,111,Dominican Republic,1,Male,24,15-49 years,438,Prostate cancer,1,Number,2016,13.1525637068,19.1477722239,7.3319716064
1,Deaths,111,Dominican Republic,3,Both,24,15-49 years,438,Prostate cancer,1,Number,2016,13.1525637068,19.1477722239,7.3319716064
1,Deaths,111,Dominican Republic,1,Male,24,15-49 years,438,Prostate cancer,2,Percent,2016,0.00208246555067,0.00281474935938,0.00120735567566
1,Deaths,111,Dominican Republic,3,Both,24,15-49 years,438,Prostate cancer,2,Percent,2016,0.00138847885339,0.00192427903186,0.00079304442168
1,Deaths,111,Dominican Republic,1,Male,24,15-49 years,438,Prostate cancer,3,Rate,2016,0.481529660838,0.7010207644900001,0.268431454095
1,Deaths,111,Dominican Republic,3,Both,24,15-49 years,438,Prostate cancer,3,Rate,2016,0.239252014471,0.348307993735,0.133372399175
1,Deaths,111,Dominican Republic,1,Male,24,15-49 years,468,Testicular cancer,1,Number,2016,1.68959876117,2.32432013729,1.17607603831
1,Deaths,111,Dominican Republic,3,Both,24,15-49 years,468,Testicular cancer,1,Number,2016,1.68959876117,2.32432013729,1.17607603831
1,Deaths,111,Dominican Republic,1,Male,24,15-49 years,468,Testicular cancer,2,Percent,2016,0.000267536817651,0.000337253284546,0.000200288332361
1,Deaths,111,Dominican Republic,3,Both,24,15-49 years,468,Testicular cancer,2,Percent,2016,0.000178345730266,0.000232470981862,0.000129559614564
1,Deaths,111,Dominican Republic,1,Male,24,15-49 years,468,Testicular cancer,3,Rate,2016,0.0618580481002,0.0850958879453,0.043057422755800004
1,Deaths,111,Dominican Republic,3,Both,24,15-49 years,468,Testicular cancer,3,Rate,2016,0.030734685363899998,0.0422805992443,0.021393438390399998
1,Deaths,84,Ireland,1,Male,24,15-49 years,438,Prostate cancer,1,Number,2016,2.01894962372,2.7158038672,1.48129827629
1,Deaths,84,Ireland,3,Both,24,15-49 years,438,Prostate cancer,1,Number,2016,2.01894962372,2.7158038672,1.48129827629
1,Deaths,84,Ireland,1,Male,24,15-49 years,438,Prostate cancer,2,Percent,2016,0.00164453234826,0.00207724880938,0.001286964279
1,Deaths,84,Ireland,3,Both,24,15-49 years,438,Prostate cancer,2,Percent,2016,0.00107799176367,0.00137599084576,0.000829421412842
1,Deaths,84,Ireland,1,Male,24,15-49 years,438,Prostate cancer,3,Rate,2016,0.186187216417,0.25045100503199996,0.13660509381
1,Deaths,84,Ireland,3,Both,24,15-49 years,438,Prostate cancer,3,Rate,2016,0.0919157809414,0.123641140128,0.06743837799249999
1,Deaths,84,Ireland,1,Male,24,15-49 years,468,Testicular cancer,1,Number,2016,3.30991131773,4.30555637826,2.57539200443
1,Deaths,84,Ireland,3,Both,24,15-49 years,468,Testicular cancer,1,Number,2016,3.30991131773,4.30555637826,2.57539200443
1,Deaths,84,Ireland,1,Male,24,15-49 years,468,Testicular cancer,2,Percent,2016,0.00269913331774,0.00329205188414,0.00222940166614
1,Deaths,84,Ireland,3,Both,24,15-49 years,468,Testicular cancer,2,Percent,2016,0.00176877613616,0.0021776865991,0.00143350786273
1,Deaths,84,Ireland,1,Male,24,15-49 years,468,Testicular cancer,3,Rate,2016,0.305239500577,0.39705773129599997,0.237502245154
1,Deaths,84,Ireland,3,Both,24,15-49 years,468,Testicular cancer,3,Rate,2016,0.150688793837,0.196017063649,0.11724867452700001
1,Deaths,113,Guyana,1,Male,24,15-49 years,561,Drug use disorders,1,Number,2016,5.32969606878,7.47204066238,3.5739558944
1,Deaths,113,Guyana,2,Female,24,15-49 years,561,Drug use disorders,1,Number,2016,0.842934496818,1.17192176981,0.576184263149
1,Deaths,113,Guyana,3,Both,24,15-49 years,561,Drug use disorders,1,Number,2016,6.17263056559,8.288656061,4.3796451073
1,Deaths,113,Guyana,1,Male,24,15-49 years,561,Drug use disorders,2,Percent,2016,0.00579807895514,0.0078352277874,0.00399937838183
1,Deaths,113,Guyana,2,Female,24,15-49 years,561,Drug use disorders,2,Percent,2016,0.00178294616712,0.0023999557818,0.00130346690933
1,Deaths,113,Guyana,3,Both,24,15-49 years,561,Drug use disorders,2,Percent,2016,0.00443465568294,0.00586145851395,0.00326651991148
1,Deaths,113,Guyana,1,Male,24,15-49 years,561,Drug use disorders,3,Rate,2016,2.63567102436,3.6951152209399996,1.7674126013300002
1,Deaths,113,Guyana,2,Female,24,15-49 years,561,Drug use disorders,3,Rate,2016,0.432824587219,0.601750857494,0.295855391849
1,Deaths,113,Guyana,3,Both,24,15-49 years,561,Drug use disorders,3,Rate,2016,1.5549519519500001,2.08800150668,1.10327965299
5,Prevalence,156,United Arab Emirates,1,Male,24,15-49 years,468,Testicular cancer,1,Number,2016,523.046773616,699.158640318,394.258126495
5,Prevalence,156,United Arab Emirates,3,Both,24,15-49 years,468,Testicular cancer,1,Number,2016,523.046773616,699.158640318,394.258126495
5,Prevalence,156,United Arab Emirates,1,Male,24,15-49 years,468,Testicular cancer,2,Percent,2016,0.000103180199373,0.000137535108701,7.77554523555e-05
5,Prevalence,156,United Arab Emirates,3,Both,24,15-49 years,468,Testicular cancer,2,Percent,2016,7.767350459e-05,0.000103614086094,5.85549532589e-05
5,Prevalence,156,United Arab Emirates,1,Male,24,15-49 years,468,Testicular cancer,3,Rate,2016,9.97595064151,13.3348917118,7.5195944384299995
5,Prevalence,156,United Arab Emirates,3,Both,24,15-49 years,468,Testicular cancer,3,Rate,2016,7.5523065774099996,10.0951973404,5.69271887739
5,Prevalence,78,Denmark,1,Male,24,15-49 years,567,Depressive disorders,1,Number,2016,39514.9034911,44132.8209815,35570.5522718
5,Prevalence,78,Denmark,2,Female,24,15-49 years,567,Depressive disorders,1,Number,2016,63533.8370353,71259.9063082,56174.4140773
5,Prevalence,78,Denmark,3,Both,24,15-49 years,567,Depressive disorders,1,Number,2016,103048.740526,114946.33417,92826.9602805
5,Prevalence,78,Denmark,1,Male,24,15-49 years,567,Depressive disorders,2,Percent,2016,0.0319999806552,0.0357309390825,0.0287039270758
5,Prevalence,78,Denmark,2,Female,24,15-49 years,567,Depressive disorders,2,Percent,2016,0.0507502113172,0.0568740995616,0.0448345330492
5,Prevalence,78,Denmark,3,Both,24,15-49 years,567,Depressive disorders,2,Percent,2016,0.0414393401865,0.0462389013046,0.0372575339977
5,Prevalence,78,Denmark,1,Male,24,15-49 years,567,Depressive disorders,3,Rate,2016,3023.59296577,3376.94579235,2721.7799396
5,Prevalence,78,Denmark,2,Female,24,15-49 years,567,Depressive disorders,3,Rate,2016,4991.05619786,5597.99649502,4412.91870009
5,Prevalence,78,Denmark,3,Both,24,15-49 years,567,Depressive disorders,3,Rate,2016,3994.3858260399998,4455.56156843,3598.1681340699997
5,Prevalence,196,South Africa,1,Male,24,15-49 years,468,Testicular cancer,1,Number,2016,718.329448659,795.404653224,655.599372202
5,Prevalence,196,South Africa,3,Both,24,15-49 years,468,Testicular cancer,1,Number,2016,718.329448659,795.404653224,655.599372202
5,Prevalence,196,South Africa,1,Male,24,15-49 years,468,Testicular cancer,2,Percent,2016,4.87057532259e-05,5.38330901662e-05,4.4384487613e-05
5,Prevalence,196,South Africa,3,Both,24,15-49 years,468,Testicular cancer,2,Percent,2016,2.42760524618e-05,2.68591964474e-05,2.21392957079e-05
5,Prevalence,196,South Africa,1,Male,24,15-49 years,468,Testicular cancer,3,Rate,2016,4.81687264629,5.33371271914,4.39622611711
5,Prevalence,196,South Africa,3,Both,24,15-49 years,468,Testicular cancer,3,Rate,2016,2.41160553696,2.67036562321,2.20100551214
5,Prevalence,176,Comoros,1,Male,24,15-49 years,438,Prostate cancer,1,Number,2016,5.92695456829,9.26180533628,1.97188780975
5,Prevalence,176,Comoros,2,Female,24,15-49 years,438,Prostate cancer,1,Number,2016,0.0,0.0,0.0
5,Prevalence,176,Comoros,3,Both,24,15-49 years,438,Prostate cancer,1,Number,2016,5.92695456829,9.26180533628,1.97188780975
5,Prevalence,176,Comoros,1,Male,24,15-49 years,438,Prostate cancer,2,Percent,2016,2.96191155813e-05,4.62473715275e-05,9.85938904286e-06
5,Prevalence,176,Comoros,2,Female,24,15-49 years,438,Prostate cancer,2,Percent,2016,0.0,0.0,0.0
5,Prevalence,176,Comoros,3,Both,24,15-49 years,438,Prostate cancer,2,Percent,2016,1.49211328652e-05,2.32864094687e-05,4.96978532788e-06
5,Prevalence,176,Comoros,1,Male,24,15-49 years,438,Prostate cancer,3,Rate,2016,2.9291622943199997,4.57728006109,0.9745273655140001
5,Prevalence,176,Comoros,2,Female,24,15-49 years,438,Prostate cancer,3,Rate,2016,0.0,0.0,0.0
5,Prevalence,176,Comoros,3,Both,24,15-49 years,438,Prostate cancer,3,Rate,2016,1.48110176831,2.3144561179400003,0.492760065609
5,Prevalence,176,Comoros,1,Male,24,15-49 years,468,Testicular cancer,1,Number,2016,1.80813769667,2.7071431485,1.33493321457
5,Prevalence,176,Comoros,3,Both,24,15-49 years,468,Testicular cancer,1,Number,2016,1.80813769667,2.7071431485,1.33493321457
5,Prevalence,176,Comoros,1,Male,24,15-49 years,468,Testicular cancer,2,Percent,2016,9.03607542903e-06,1.35285143243e-05,6.6798305388e-06
5,Prevalence,176,Comoros,3,Both,24,15-49 years,468,Testicular cancer,2,Percent,2016,4.55205564277e-06,6.81039838272e-06,3.36154160059e-06
5,Prevalence,176,Comoros,1,Male,24,15-49 years,468,Testicular cancer,3,Rate,2016,0.893600364742,1.3378981641499998,0.659737811806
5,Prevalence,176,Comoros,3,Both,24,15-49 years,468,Testicular cancer,3,Rate,2016,0.45184013290999997,0.6764948943210001,0.33358986000199997
5,Prevalence,20,Vietnam,1,Male,24,15-49 years,438,Prostate cancer,1,Number,2016,275.389446974,382.334352667,179.406289664
5,Prevalence,20,Vietnam,2,Female,24,15-49 years,438,Prostate cancer,1,Number,2016,0.0,0.0,0.0
5,Prevalence,20,Vietnam,3,Both,24,15-49 years,438,Prostate cancer,1,Number,2016,275.389446974,382.334352667,179.406289664
5,Prevalence,20,Vietnam,1,Male,24,15-49 years,438,Prostate cancer,2,Percent,2016,1.07342248079e-05,1.48612751566e-05,6.98063170052e-06
5,Prevalence,20,Vietnam,2,Female,24,15-49 years,438,Prostate cancer,2,Percent,2016,0.0,0.0,0.0
5,Prevalence,20,Vietnam,3,Both,24,15-49 years,438,Prostate cancer,2,Percent,2016,5.35952166585e-06,7.4254103684e-06,3.48803293818e-06
5,Prevalence,20,Vietnam,1,Male,24,15-49 years,438,Prostate cancer,3,Rate,2016,1.0474997215800002,1.4542864019300001,0.682408278668
5,Prevalence,20,Vietnam,2,Female,24,15-49 years,438,Prostate cancer,3,Rate,2016,0.0,0.0,0.0
5,Prevalence,20,Vietnam,3,Both,24,15-49 years,438,Prostate cancer,3,Rate,2016,0.527399566508,0.7322102356260001,0.343581790941
5,Prevalence,20,Vietnam,1,Male,24,15-49 years,468,Testicular cancer,1,Number,2016,1099.12615289,1341.58704214,876.118169675
5,Prevalence,20,Vietnam,3,Both,24,15-49 years,468,Testicular cancer,1,Number,2016,1099.12615289,1341.58704214,876.118169675
5,Prevalence,20,Vietnam,1,Male,24,15-49 years,468,Testicular cancer,2,Percent,2016,4.2841263214e-05,5.22016392685e-05,3.41957997229e-05
5,Prevalence,20,Vietnam,3,Both,24,15-49 years,468,Testicular cancer,2,Percent,2016,2.13905978428e-05,2.60574920456e-05,1.7069702888e-05
5,Prevalence,20,Vietnam,1,Male,24,15-49 years,468,Testicular cancer,3,Rate,2016,4.18074966845,5.10299892958,3.33249348838
5,Prevalence,20,Vietnam,3,Both,24,15-49 years,468,Testicular cancer,3,Rate,2016,2.10494143091,2.56927936867,1.6778578408599998
5,Prevalence,98,Chile,1,Male,24,15-49 years,561,Drug use disorders,1,Number,2016,104581.713102,117830.119156,92657.4424853
5,Prevalence,98,Chile,2,Female,24,15-49 years,561,Drug use disorders,1,Number,2016,59178.5422057,67556.277822,52505.4975311
5,Prevalence,98,Chile,3,Both,24,15-49 years,561,Drug use disorders,1,Number,2016,163760.255308,183389.2952,147201.185532
5,Prevalence,98,Chile,1,Male,24,15-49 years,561,Drug use disorders,2,Percent,2016,0.0231317067639,0.0260200317214,0.0204769773413
5,Prevalence,98,Chile,2,Female,24,15-49 years,561,Drug use disorders,2,Percent,2016,0.0130067429172,0.0148421829825,0.0115430458307
5,Prevalence,98,Chile,3,Both,24,15-49 years,561,Drug use disorders,2,Percent,2016,0.0180531543592,0.0202374824576,0.0162474007347
5,Prevalence,98,Chile,1,Male,24,15-49 years,561,Drug use disorders,3,Rate,2016,2204.17827335,2483.40346401,1952.8607395400002
5,Prevalence,98,Chile,2,Female,24,15-49 years,561,Drug use disorders,3,Rate,2016,1284.3688820300001,1466.1932819899998,1139.54187871
5,Prevalence,98,Chile,3,Both,24,15-49 years,561,Drug use disorders,3,Rate,2016,1751.0158440399998,1960.9004695200001,1573.9570486300001
5,Prevalence,98,Chile,1,Male,24,15-49 years,567,Depressive disorders,1,Number,2016,183216.664751,205877.416381,164628.412336
5,Prevalence,98,Chile,2,Female,24,15-49 years,567,Depressive disorders,1,Number,2016,297976.651993,333248.074436,267471.404445
5,Prevalence,98,Chile,3,Both,24,15-49 years,567,Depressive disorders,1,Number,2016,481193.316744,537050.395962,435701.828749
5,Prevalence,98,Chile,1,Male,24,15-49 years,567,Depressive disorders,2,Percent,2016,0.0405246253516,0.0456021827347,0.0363313642862
5,Prevalence,98,Chile,2,Female,24,15-49 years,567,Depressive disorders,2,Percent,2016,0.0654918352398,0.0732873416937,0.0587734499764
5,Prevalence,98,Chile,3,Both,24,15-49 years,567,Depressive disorders,2,Percent,2016,0.0530475121766,0.0590526622135,0.0480542995301
5,Prevalence,98,Chile,1,Male,24,15-49 years,567,Depressive disorders,3,Rate,2016,3861.49910709,4339.10016102,3469.7305951900003
5,Prevalence,98,Chile,2,Female,24,15-49 years,567,Depressive disorders,3,Rate,2016,6467.07277884,7232.57858083,5805.00863823
5,Prevalence,98,Chile,3,Both,24,15-49 years,567,Depressive disorders,3,Rate,2016,5145.18690804,5742.44190455,4658.76658524
5,Prevalence,40,Turkmenistan,1,Male,24,15-49 years,438,Prostate cancer,1,Number,2016,81.3433889626,104.19321358,54.1278703288
5,Prevalence,40,Turkmenistan,2,Female,24,15-49 years,438,Prostate cancer,1,Number,2016,0.0,0.0,0.0
5,Prevalence,40,Turkmenistan,3,Both,24,15-49 years,438,Prostate cancer,1,Number,2016,81.3433889626,104.19321358,54.1278703288
5,Prevalence,40,Turkmenistan,1,Male,24,15-49 years,438,Prostate cancer,2,Percent,2016,5.69285078981e-05,7.30056405161e-05,3.79476967902e-05
5,Prevalence,40,Turkmenistan,2,Female,24,15-49 years,438,Prostate cancer,2,Percent,2016,0.0,0.0,0.0
5,Prevalence,40,Turkmenistan,3,Both,24,15-49 years,438,Prostate cancer,2,Percent,2016,2.78363781077e-05,3.56485269208e-05,1.85298985108e-05
5,Prevalence,40,Turkmenistan,1,Male,24,15-49 years,438,Prostate cancer,3,Rate,2016,5.41034067927,6.93013641458,3.60017233677
5,Prevalence,40,Turkmenistan,2,Female,24,15-49 years,438,Prostate cancer,3,Rate,2016,0.0,0.0,0.0
5,Prevalence,40,Turkmenistan,3,Both,24,15-49 years,438,Prostate cancer,3,Rate,2016,2.69100899144,3.4469288551400004,1.79066286271
5,Prevalence,98,Chile,1,Male,24,15-49 years,438,Prostate cancer,1,Number,2016,375.111045697,521.178868843,282.987545604
5,Prevalence,98,Chile,2,Female,24,15-49 years,438,Prostate cancer,1,Number,2016,0.0,0.0,0.0
5,Prevalence,98,Chile,3,Both,24,15-49 years,438,Prostate cancer,1,Number,2016,375.111045697,521.178868843,282.987545604
5,Prevalence,98,Chile,1,Male,24,15-49 years,438,Prostate cancer,2,Percent,2016,8.29710099272e-05,0.000114931445057,6.2707525551e-05
5,Prevalence,98,Chile,2,Female,24,15-49 years,438,Prostate cancer,2,Percent,2016,0.0,0.0,0.0
5,Prevalence,98,Chile,3,Both,24,15-49 years,438,Prostate cancer,2,Percent,2016,4.13536627898e-05,5.73846394541e-05,3.12341103623e-05
5,Prevalence,98,Chile,1,Male,24,15-49 years,438,Prostate cancer,3,Rate,2016,7.905890929649999,10.9844360468,5.9642836319
5,Prevalence,98,Chile,2,Female,24,15-49 years,438,Prostate cancer,3,Rate,2016,0.0,0.0,0.0
5,Prevalence,98,Chile,3,Both,24,15-49 years,438,Prostate cancer,3,Rate,2016,4.01089619125,5.57273469811,3.02586042681
5,Prevalence,216,Senegal,1,Male,24,15-49 years,468,Testicular cancer,1,Number,2016,34.3363627295,50.6377909868,25.7134459681
5,Prevalence,216,Senegal,3,Both,24,15-49 years,468,Testicular cancer,1,Number,2016,34.3363627295,50.6377909868,25.7134459681
5,Prevalence,216,Senegal,1,Male,24,15-49 years,468,Testicular cancer,2,Percent,2016,9.74286427407e-06,1.43314033371e-05,7.30455847089e-06
5,Prevalence,216,Senegal,3,Both,24,15-49 years,468,Testicular cancer,2,Percent,2016,4.72705679466e-06,6.95924912426e-06,3.54030303566e-06
5,Prevalence,216,Senegal,1,Male,24,15-49 years,468,Testicular cancer,3,Rate,2016,0.95802391334,1.41285246391,0.717434642857
5,Prevalence,216,Senegal,3,Both,24,15-49 years,468,Testicular cancer,3,Rate,2016,0.46767507544,0.689707087103,0.350227479762
5,Prevalence,20,Vietnam,1,Male,24,15-49 years,561,Drug use disorders,1,Number,2016,475755.829592,549730.847763,408426.744802
5,Prevalence,20,Vietnam,2,Female,24,15-49 years,561,Drug use disorders,1,Number,2016,228544.323627,264423.745159,195558.493554
5,Prevalence,20,Vietnam,3,Both,24,15-49 years,561,Drug use disorders,1,Number,2016,704300.153219,807612.473595,610952.944713
5,Prevalence,20,Vietnam,1,Male,24,15-49 years,561,Drug use disorders,2,Percent,2016,0.0185438806083,0.0214760353437,0.0159290362449
5,Prevalence,20,Vietnam,2,Female,24,15-49 years,561,Drug use disorders,2,Percent,2016,0.00888315606554,0.0102629705775,0.00759330830131
5,Prevalence,20,Vietnam,3,Both,24,15-49 years,561,Drug use disorders,2,Percent,2016,0.0137067194429,0.0156889729757,0.0118944105758
5,Prevalence,20,Vietnam,1,Male,24,15-49 years,561,Drug use disorders,3,Rate,2016,1809.6339729600002,2091.01298653,1553.53411748
5,Prevalence,20,Vietnam,2,Female,24,15-49 years,561,Drug use disorders,3,Rate,2016,881.515284067,1019.90532571,754.2860757230001
5,Prevalence,20,Vietnam,3,Both,24,15-49 years,561,Drug use disorders,3,Rate,2016,1348.80838602,1546.6622746799999,1170.03872784
5,Prevalence,117,Saint Vincent and the Grenadines,1,Male,24,15-49 years,567,Depressive disorders,1,Number,2016,959.756222437,1072.8358873,860.19832505
5,Prevalence,117,Saint Vincent and the Grenadines,2,Female,24,15-49 years,567,Depressive disorders,1,Number,2016,1234.13507246,1395.06825499,1086.69356349
5,Prevalence,117,Saint Vincent and the Grenadines,3,Both,24,15-49 years,567,Depressive disorders,1,Number,2016,2193.89129489,2440.6841729,1971.01264345
5,Prevalence,117,Saint Vincent and the Grenadines,1,Male,24,15-49 years,567,Depressive disorders,2,Percent,2016,0.033477842874,0.0374869716022,0.0299707459829
5,Prevalence,117,Saint Vincent and the Grenadines,2,Female,24,15-49 years,567,Depressive disorders,2,Percent,2016,0.0436572938099,0.0493779530441,0.0384309550256
5,Prevalence,117,Saint Vincent and the Grenadines,3,Both,24,15-49 years,567,Depressive disorders,2,Percent,2016,0.0385317374945,0.0428936979445,0.0346284655176
5,Prevalence,117,Saint Vincent and the Grenadines,1,Male,24,15-49 years,567,Depressive disorders,3,Rate,2016,3262.0370764799995,3646.3743183199995,2923.6578662800002
5,Prevalence,117,Saint Vincent and the Grenadines,2,Female,24,15-49 years,567,Depressive disorders,3,Rate,2016,4330.29849984,4894.97633329,3812.95987189
5,Prevalence,117,Saint Vincent and the Grenadines,3,Both,24,15-49 years,567,Depressive disorders,3,Rate,2016,3787.66560833,4213.74364538,3402.8745273600002
5,Prevalence,79,Finland,1,Male,24,15-49 years,438,Prostate cancer,1,Number,2016,191.38848865,295.554605129,130.855784664
5,Prevalence,79,Finland,2,Female,24,15-49 years,438,Prostate cancer,1,Number,2016,0.0,0.0,0.0
5,Prevalence,79,Finland,3,Both,24,15-49 years,438,Prostate cancer,1,Number,2016,191.38848865,295.554605129,130.855784664
5,Prevalence,79,Finland,1,Male,24,15-49 years,438,Prostate cancer,2,Percent,2016,0.000170099490388,0.000262940759863,0.000116071274422
5,Prevalence,79,Finland,2,Female,24,15-49 years,438,Prostate cancer,2,Percent,2016,0.0,0.0,0.0
5,Prevalence,79,Finland,3,Both,24,15-49 years,438,Prostate cancer,2,Percent,2016,8.49544979475e-05,0.000131401523969,5.79586140494e-05
5,Prevalence,79,Finland,1,Male,24,15-49 years,438,Prostate cancer,3,Rate,2016,15.861297477199999,24.494051579300002,10.8446570731
5,Prevalence,79,Finland,2,Female,24,15-49 years,438,Prostate cancer,3,Rate,2016,0.0,0.0,0.0
5,Prevalence,79,Finland,3,Both,24,15-49 years,438,Prostate cancer,3,Rate,2016,8.12072218838,12.540549625899999,5.55228520529
5,Prevalence,59,Latvia,1,Male,24,15-49 years,438,Prostate cancer,1,Number,2016,52.4995611823,76.3352344223,31.0355759957
5,Prevalence,59,Latvia,2,Female,24,15-49 years,438,Prostate cancer,1,Number,2016,0.0,0.0,0.0
5,Prevalence,59,Latvia,3,Both,24,15-49 years,438,Prostate cancer,1,Number,2016,52.4995611823,76.3352344223,31.0355759957
5,Prevalence,59,Latvia,1,Male,24,15-49 years,438,Prostate cancer,2,Percent,2016,0.000126882194136,0.000185091470672,7.54051951487e-05
5,Prevalence,59,Latvia,2,Female,24,15-49 years,438,Prostate cancer,2,Percent,2016,0.0,0.0,0.0
5,Prevalence,59,Latvia,3,Both,24,15-49 years,438,Prostate cancer,2,Percent,2016,6.28304436137e-05,9.15858305249e-05,3.72740947766e-05
5,Prevalence,59,Latvia,1,Male,24,15-49 years,438,Prostate cancer,3,Rate,2016,12.0392248982,17.5052330757,7.11709337836
5,Prevalence,59,Latvia,2,Female,24,15-49 years,438,Prostate cancer,3,Rate,2016,0.0,0.0,0.0
5,Prevalence,59,Latvia,3,Both,24,15-49 years,438,Prostate cancer,3,Rate,2016,6.069860841700001,8.82567853574,3.5882514671300005
5,Prevalence,59,Latvia,1,Male,24,15-49 years,468,Testicular cancer,1,Number,2016,156.127683935,211.779712897,113.240579218
5,Prevalence,59,Latvia,3,Both,24,15-49 years,468,Testicular cancer,1,Number,2016,156.127683935,211.779712897,113.240579218
5,Prevalence,59,Latvia,1,Male,24,15-49 years,468,Testicular cancer,2,Percent,2016,0.000377326079932,0.000511943046207,0.000274417968725
5,Prevalence,59,Latvia,3,Both,24,15-49 years,468,Testicular cancer,2,Percent,2016,0.000186848380986,0.000253714533322,0.000135725202561
5,Prevalence,59,Latvia,1,Male,24,15-49 years,468,Testicular cancer,3,Rate,2016,35.803276396899996,48.5654267393,25.968384689500002
5,Prevalence,59,Latvia,3,Both,24,15-49 years,468,Testicular cancer,3,Rate,2016,18.0510711648,24.4854120193,13.0925771951
5,Prevalence,435,South Sudan,1,Male,24,15-49 years,438,Prostate cancer,1,Number,2016,50.1978267026,78.2630043146,17.4830488555
5,Prevalence,435,South Sudan,2,Female,24,15-49 years,438,Prostate cancer,1,Number,2016,0.0,0.0,0.0
5,Prevalence,435,South Sudan,3,Both,24,15-49 years,438,Prostate cancer,1,Number,2016,50.1978267026,78.2630043146,17.4830488555
